wavelength[nm],wavelength_err[nm],QE,QE_err
679.374490605453,3.277340807395988e-08,48.30079800151653,0.7353553750228822
680.3951740071418,3.908550244452053e-08,48.495782468269205,0.5816093240336637
681.3824609876457,2.4397462489554224e-08,48.33675062403711,0.7074994349607316
682.3874571154906,3.142148360823833e-08,48.362655220102646,0.7445408500673415
683.3992228541393,3.420124065804279e-08,47.97037666311852,0.9202182239396243
684.3854289000967,6.098446195057373e-08,47.53113787710041,1.3110369504713963
685.4022263776845,5.8326624623464467e-08,46.99158749218653,1.546402022242744
686.4195203192646,6.90400300898844e-08,46.37000028138055,1.5702340947506663
687.419710043608,6.782324136607128e-08,45.60662412636817,1.560634396828461
688.4138257600631,7.82032387798381e-08,45.13206775641453,1.284708272365964
689.4580587846654,6.434172057310053e-08,44.665087196177716,1.0482733609937402
690.4624684441807,8.923357865474017e-08,44.39601476435276,0.6693852194160669
691.4990337689177,7.577344489153036e-08,44.19959456681238,0.3221150537922126
692.5100085582183,8.073818133803425e-08,44.230838434327076,0.06882486171470323
693.5518988150045,8.731160777050545e-08,44.29557786507257,0.3145863340161134
694.5926308960402,9.331343926031309e-08,44.35531471961827,0.468791268723827
695.6466762614369,1.0049133672896985e-07,44.380022312978575,0.5412407539776726
696.5894263603883,1.4297336609159658e-07,44.443013832384395,0.46351146547130273
697.6412478824965,1.1622354892689709e-07,44.24287609852609,0.32162322045111424
698.671293956692,1.571860027329385e-07,44.07794426686041,0.2986310837880261
699.7089685077624,1.29235197268273e-07,43.70450769460041,0.4135354068235827
700.7329511848349,1.1627055568575357e-07,43.26328696675291,0.694740703572939
701.7434067465684,1.107676218886784e-07,42.836489769199545,0.9116987997555597
702.7591931485929,1.0500662241808625e-07,42.302009198160086,0.9293469077257016
703.7569306195735,9.309447698215005e-08,41.841699409225356,1.1628829943815937
704.7746258665796,1.238910821017069e-07,41.19296421843996,1.2115305894626969
705.796835748132,1.04152251094161e-07,40.58631194137607,1.0499033613589335
706.7773595910298,1.3767932283591622e-07,40.20180574301371,0.9781583970233673
707.8014480679693,1.231096520423467e-07,39.70850684251577,0.8105942791511994
708.7871591335289,1.1474245616204028e-07,39.271406774543514,0.524316957208795
709.804967120818,1.5249664035284625e-07,38.92065713330008,0.37060706911527286
710.8027937630507,1.416578535811963e-07,38.707430718938454,0.2343555202185828
711.8136387310788,1.6480851508832978e-07,38.555163505102946,0.38061969794431555
712.8280760392189,1.575374601780924e-07,38.52922585430934,0.40797971927222454
713.8770720936482,1.6715388796525516e-07,38.46756010776978,0.5616874909569012
714.8696010091019,1.4451204623615368e-07,38.55075070747839,0.5049494085324515
715.8731341659776,1.342104994883789e-07,38.5348561625801,0.47808897202705475
716.8708174032823,1.3515209064142822e-07,38.55255876358236,0.4975817393710427
717.8966318467671,1.4021788025800166e-07,38.36722234511927,0.5317388381201318
718.8823143525477,1.1718277857902725e-07,38.30703144036677,0.7174891425537658
719.9123646730667,1.1630432669826697e-07,38.011678696153574,0.8929646290957245
720.8433441278822,1.5079928262354726e-07,37.68537902423754,1.0678305714082643
721.8371805878785,1.5196487233890533e-07,37.276864948006754,1.1263264473293788
722.8388902070984,1.5675336499301804e-07,36.83624105011801,1.1409454769167298
723.8369539043229,1.285345907122981e-07,36.34003416098705,1.1222965558941171
724.8065437325868,1.0828911566019813e-07,35.928166516120775,1.0359240988576301
725.8046655056125,1.2823056997591886e-07,35.61079419377359,0.7727623842658881
726.7840685315575,1.1261484858982375e-07,35.22584480023689,0.5029530376900969
727.8015392431461,9.780049763493283e-08,35.06173154961084,0.28734769426387835
728.7792314757413,1.0473940506543169e-07,34.86029113764579,0.08463335356216067
729.7884763932991,9.181641162502864e-08,34.72563002386395,0.0779197299645156
730.7598617616245,1.0460214710998885e-07,34.72527034704904,0.20735243511440415
731.7100899293374,1.1704712416450925e-07,34.70519789428173,0.3548276469221248
732.7390280036959,1.1555841691985101e-07,34.598599721914276,0.31398750262024
733.7096787416623,9.80668373370688e-08,34.66084629708481,0.37214142520972077
734.7308706166205,1.0771106018576269e-07,34.687480635473534,0.45118708991365
735.7038463793785,1.1714395197871761e-07,34.64050572677383,0.5000773642192496
736.7380870908545,1.1503230460230993e-07,34.53787328356512,0.6443753191150741
737.6821688696881,1.6231168346092332e-07,34.334388810558664,0.7602028919229454
738.6952486960168,1.6989331409655262e-07,34.04143841393927,0.8323980122399672
739.6758880831311,1.809615106285208e-07,33.65241028823315,0.8739010411464307
740.6844306114211,1.9417177471437973e-07,33.30416045179168,0.9282980430859882
741.6668331686319,1.9548405640421717e-07,33.03842779767501,0.9034841941118312
742.631050980176,1.6323120325086324e-07,32.758000842796186,0.9054892273918832
743.5995361729994,2.142099795436064e-07,32.44392720168643,0.8106035707120447
744.6004964533566,2.014258864512323e-07,32.33363610358105,0.7417398994733063
745.5852005907886,1.974066073150936e-07,32.146347472911636,0.4805449143580175
746.5491604654063,2.0990997067529765e-07,31.88250235157643,0.3847593276091109
747.524706328678,2.169540550442474e-07,31.7433268317632,0.42992643747034354
748.530202618628,2.1126201053438537e-07,31.551488563754276,0.2395082251511981
749.5061609612269,1.9724785284678126e-07,31.41832278407102,0.19150624722094406
750.5183981681156,1.7553428596630674e-07,31.325991290045636,0.2160412274192726
751.5056461921223,1.907066942178036e-07,31.138773974382346,0.1779017193618994
752.499849043541,1.505320340582133e-07,30.954627266788822,0.2275474964723483
753.4443541931139,1.903820785964507e-07,30.830784043241703,0.24841040142135687
754.4246845933569,1.887267058191917e-07,30.688420605997276,0.26203979535108396
755.3885155170976,2.037858721498705e-07,30.46799691824262,0.3082470395626781
756.3667111066433,1.947194749963321e-07,30.160297242881615,0.4181639949008172
757.3477569982331,1.830540182155179e-07,30.090241989646017,0.43365881944857404
758.3412850649397,1.927429182926209e-07,29.772613701308384,0.4357593879014398
759.295185166868,1.711995703777359e-07,29.49026215293705,0.5021522680409121
760.2715315535835,1.848332345600188e-07,29.208370571774164,0.5468523109690916
761.2644128843772,1.820747390634983e-07,28.95113540794367,0.5930584349265455
762.2645854542353,1.896238594651749e-07,28.646883941454362,0.43019301499619517
763.2461613928482,1.900758574738863e-07,28.58223259069985,0.287131087964041
764.2012637023644,1.6495004457826074e-07,28.27386218059421,0.04196500519843851
765.2079594922042,1.4171975797560248e-07,27.940384294270885,0.08695342559170192
766.2104392805406,1.355529658666821e-07,27.929806979145173,0.18865398259563534
767.2076757425142,1.275362095660464e-07,27.821729857817342,0.04594522169777914
768.2128080152943,1.3611807182275298e-07,27.75533770417282,0.19824663609679014
769.1813868585061,1.100008236926893e-07,27.606413411471877,0.22560147174237824
770.1800490410428,1.1148190085158717e-07,27.69317839010182,0.16494748601491113
771.1866412634703,1.006140824916231e-07,27.455835424257103,0.08934339883223794
772.1912903533943,9.711172085082077e-08,27.45082871349409,0.13040256563873545
773.1927394907628,6.912008869203988e-08,27.201461269067426,0.2651038585035153
774.1954662910516,7.011592459106657e-08,27.157419566302533,0.35152039356351394
775.194439116332,6.986979562570153e-08,26.896447606467024,0.4194921705486302
776.1941675428707,6.387877184284948e-08,26.74532326535771,0.3159510782851569
777.223026625453,3.404240304098192e-08,26.69697954414904,0.6909818563074356
778.1550431557132,8.905116371709275e-08,26.251828036566053,0.5633409250949879
779.165556912903,7.550597864037267e-08,26.03945056525256,0.6439595681488076
780.1617839230241,7.411304788162198e-08,25.8053891229317,0.6390384056008384
781.1723444004622,5.4649668833784594e-08,25.402749217409973,0.5529124730376496
782.1624568117361,6.900772339435648e-08,25.194333557119574,0.6861532086008114
783.1784171529159,5.219733457819807e-08,24.94509943075308,0.49596303022084204
784.166076050654,5.927308372451338e-08,24.598391984522962,0.057260196027335855
785.1913177953664,6.461954450934675e-08,24.626241428489063,0.1599458230365565
786.1920324283108,7.353602723177795e-08,24.366360516272646,0.13491764779500298
787.2123738265021,7.060470316148041e-08,24.486512019981046,0.13100018777533035
788.2490423311646,5.976314240253712e-08,24.261574449792644,0.4632173900301835
789.2774683532914,5.8202960091725974e-08,24.288089408921508,0.21908346020245542
790.2896850196139,6.986667710946619e-08,24.291245085395587,0.39895039787274966
791.3104735486825,7.910967294655078e-08,24.034565314143652,0.32574847522047146
792.3081221752532,9.493072266969081e-08,23.899100371950908,0.15397832217086438
793.3482641956359,1.191181603850177e-07,23.64808369556989,0.06747721226270734
794.3446056165016,1.547067016070713e-07,23.79558146003166,0.17820861413107814
795.3691941856204,1.404665923528942e-07,23.87000887575702,0.08694334828937846
796.3777275214375,1.680430149448574e-07,23.830265331845094,0.2793696200124381
797.4005854581953,1.5584990128515104e-07,23.53017538704702,0.5999916423782221
798.410994006462,1.8216069138321348e-07,23.272436837049796,0.6034885348588783
799.4458341356062,1.991021606975312e-07,23.24892734639923,0.7222732671296176
800.4533510124478,2.1993985750075966e-07,22.859233885820956,0.68771414670272
801.4666306244468,2.1038527777416322e-07,22.705005814487535,1.1828498993395598
802.4684247528781,2.1928394445390802e-07,22.434166884089297,1.0300014680978316
803.51529968178,2.43539781866346e-07,22.100490809096726,1.2804767527799423
804.5427498739033,2.4271347074625744e-07,21.815699853526656,1.0247443527310223
805.5485939130818,2.25982101198358e-07,21.317878618647956,0.7895209087574825
806.5760232189956,2.2494083653753409e-07,21.17399810330134,0.9545903053167999
807.5927267497564,2.44389413257014e-07,20.81107242794756,0.9312468803871575
808.6117940565435,2.581743154854137e-07,20.712717752447066,0.6041308254999639
809.6165135375985,2.574435552488313e-07,20.492173516227925,0.4656635941961226
810.6591661218811,2.562034897683853e-07,20.56292865629864,0.21767643224493677
811.6576320937044,2.6012396149006944e-07,20.45573420545971,0.5032001464941372
812.6690301104159,2.204930042930812e-07,20.67373113747668,0.363951642617936
813.6832463727403,2.400256671094468e-07,21.199288620506696,0.8037660040428273
814.6959376333339,2.5658412600974106e-07,20.83097392622412,0.525471684983921
815.69034659127,2.316045310649045e-07,21.19243077618866,0.22514816459865666
816.7010314062238,2.3091576816130946e-07,21.363582479559437,0.7562867582094893
817.6680409648532,2.2001668410735915e-07,20.832635837783513,0.6682461482680018
818.6843303811755,2.045050440780654e-07,20.99621019381672,0.5534363329427578
819.6532360561766,2.019930420034582e-07,21.002543520467093,0.11281630329422843
820.6983263383296,2.390488438347006e-07,21.001145204377817,0.3164484095918527
821.6622313246149,2.185877185690661e-07,20.913099444341157,0.4374315280367786
822.6923080950518,1.8825361236667986e-07,20.12205251353905,0.5825048602130863
823.6492260213711,1.8214500880572558e-07,20.472294740868332,0.8634157125329003
824.6464204660596,1.625169512518493e-07,20.014907848358494,1.0339962577108048
825.6052224603736,1.7770871516400068e-07,19.898585796706598,0.9363550605191502
826.6064914034639,1.7820253108592788e-07,19.61322144130843,1.1330959757786292
827.5751532023932,1.641136741959148e-07,19.29380157952096,1.1148396601047292
828.600251963269,1.809241312426379e-07,18.856383672422677,1.2281526090716313
829.5774409120959,1.607357661264394e-07,18.480724452868724,1.238998276693993
830.5933420307648,1.61534696487056e-07,17.99042269802166,0.9966795479978864
831.5629353440139,1.9211184857477586e-07,17.886034596073767,1.0516869048533835
832.5714129909401,1.6056375431648654e-07,17.518948216419158,0.8525669745122991
833.5512307968062,1.8192276647891495e-07,17.31738207822529,0.7256214590108053
834.5569268682476,1.8735261077419257e-07,17.097838039167353,0.44977064074377276
835.5141206792402,1.8645231802536877e-07,17.082777116550258,0.2472476916780581
836.5311666571247,1.965309829429288e-07,17.142991877583146,0.13621159456117127
837.5113342234445,2.480406496741212e-07,17.062182497258416,0.20275227950246497
838.4953771745138,2.3405840605920306e-07,17.143945160362364,0.16152911637674805
839.4661662183601,2.7066215894016534e-07,17.116011378805613,0.4087395819918701
840.4930472314005,2.414929258938815e-07,17.09994678979012,0.4472500916814093
841.4532813390168,2.3685192024555078e-07,17.39913018081224,0.5112545877882188
842.4459105159358,2.472223869386546e-07,17.456850204672346,0.5917187886359263
843.4140328813696,2.561904439483463e-07,17.37817836818557,0.6404695436706165
844.4531563590804,2.497630062668153e-07,17.261168438147255,0.648263597089555
845.4056131495266,2.579911553977341e-07,17.603235877284664,0.4582027241514167
846.3779082815583,2.252652186637012e-07,17.705499749610997,0.3141028805734346
847.3337171239162,2.305899005308881e-07,17.69126964548423,0.22049365119638958
848.3109104638633,2.3995450526943484e-07,17.610556414938284,0.15261589941110024
849.2974126248047,2.4462366264573866e-07,17.468876282030976,0.2631126452639699
850.2798359865769,2.390784353724711e-07,17.276304759369612,0.4274938007564022
851.2585703567886,2.787285016934877e-07,17.00706541090443,0.5112796831913808
852.2264038744695,2.411569080253421e-07,16.830038976400605,0.6293236858573187
853.2300719465854,2.3314526599414253e-07,16.53844781263072,0.7290333143755067
854.2069450947463,2.8171017417536334e-07,16.265503514305564,0.8636753347330475
855.1908068462013,2.686881079697087e-07,15.955781416448934,0.8915946206207519
856.1758814303156,2.7216489642398705e-07,15.705082572213911,0.9552816647728791
857.1817483160195,2.6038513295716506e-07,15.406322935037693,0.9801887711025005
858.1663971196772,2.59031489875595e-07,15.066830864301663,1.0049614796369526
859.1407137065164,2.527410182989155e-07,14.82744998078428,0.943473978174652
860.1384197030402,2.3148499151398322e-07,14.509594162083479,0.8688942930861824
861.1316769583042,2.5689851755273574e-07,14.264996905733936,0.7751998726329515
862.1117295274336,2.630426348935261e-07,13.966727751752765,0.6447717360551029
863.0733712329246,2.4386667018486056e-07,13.70093787461825,0.5560552082171323
864.0466473977167,2.468338223841503e-07,13.435493180407748,0.4788966692451534
865.0417833299167,2.2181858665353909e-07,13.228257481954822,0.3571846337350844
866.0241455850504,2.257854443579291e-07,13.02070294042232,0.2589875102231689
867.0123800461239,2.3183610284519034e-07,12.907090337670063,0.18733638222353294
868.0448645249346,1.8423098257038915e-07,12.805333895559,0.10079598314452419
869.0547956034201,2.2160253083197158e-07,12.736951900826762,0.2201009068470436
870.0306280972251,2.1864808081505405e-07,12.749104270228555,0.3049249571070824
871.0097106037003,2.406137233780232e-07,12.812149992102055,0.3857567407856789
871.9885202635717,2.45366205294985e-07,12.896762773868963,0.529832963547601
872.9736456995117,2.6273862100509534e-07,13.03852667106535,0.6361776002547448
873.94983736917,2.4722681263750664e-07,13.161759207963698,0.6362398821278301
874.9555892509738,2.3805634643187625e-07,13.268699382502648,0.6017259770418956
875.9403863946071,2.400715053913497e-07,13.334648939439845,0.49401074042757187
876.9253437430067,2.397089406689062e-07,13.162997454404353,0.3463972063094716
877.9124740939113,2.3891984019075105e-07,13.100556155046945,0.21766026528267512
878.9435548314918,2.387705225327235e-07,13.19718167121659,0.20678751071616694
879.9457560659305,2.222745709411881e-07,13.22476842726347,0.05829804589854426
880.9359803000134,2.273218761106661e-07,13.232769945688299,0.2233937040774511
881.9398353941134,2.3639189728637918e-07,12.911529503722555,0.4079789008975981
882.9583539305412,2.783828529764293e-07,12.85383677451098,0.415152492382226
883.9519893463487,2.8976076841773e-07,12.750666824320021,0.5451605781659712
884.9842211611427,2.591659706942652e-07,12.527950099055852,0.6534534543763928
885.9978110203157,3.517648112146434e-07,12.287750546244654,0.8268342750699089
886.9913197962636,3.135707770183549e-07,11.99825223813346,0.8229821565698298
887.9796716191022,3.433522360654992e-07,11.628272524204865,0.8960617858900319
888.9911874900685,3.244177259515373e-07,11.36248018807837,0.8866326213853254
889.998081100497,2.99308274192802e-07,11.055901395680266,0.9272276342620626
891.057563040675,3.202765657212701e-07,10.808503380526133,0.9333701123323801
892.0481282571922,3.515848766478784e-07,10.507526664407624,0.7797068724699663
893.0973879350662,3.634818436014515e-07,10.32282817490537,0.7466217863940317
894.0976929862036,3.79397732847703e-07,10.044765544784246,0.5969061543747289
895.1450137540121,3.7071187499927625e-07,9.641205850020707,0.6121555029514638
896.1070282229862,4.281041662598986e-07,9.465847293906512,0.44808957132099786
897.1366957017553,4.2659790731109053e-07,9.44528207265886,0.3599648609057109
898.1024796985296,3.757148324493492e-07,9.285408398295688,0.2061786670834827
899.1406751804961,3.9986844776471963e-07,9.262525333892459,0.11207061375130302
900.1545370067042,3.6870254658787314e-07,9.15579844891608,0.04387988074738156
901.201108890881,4.219895992873536e-07,9.157542784854591,0.05090607356799077
902.2284900952548,4.2963306493936283e-07,9.150395752653111,0.20016707453498578
903.2385799237844,4.452617851732347e-07,9.216857777375525,0.25732612906520796
904.2759947260782,4.391048215868304e-07,9.284477259002447,0.4164983559489639
905.2716001151728,4.23450006251401e-07,9.430034458685022,0.43380975648806314
906.2952879744807,4.70422137665424e-07,9.60153371082844,0.5510184909326098
907.3015169709358,3.783860226466338e-07,9.69451516473262,0.4906793290081183
908.321909114553,3.8539987841164724e-07,9.806682717147568,0.5519434749012286
909.3221413236108,3.745485235960455e-07,9.822294287672676,0.42493001289511545
910.3366927617236,3.830381955065876e-07,9.868236883652036,0.35581254402507617
911.3720960677476,3.5033785662437785e-07,9.813556517227259,0.264808265032759
912.3624243996604,3.768047691600517e-07,9.746168711585165,0.2177579446445054
913.3411283105504,3.975776975435346e-07,9.778338796249763,0.20060562750260091
914.3370236923868,3.700854849135021e-07,9.589752366761902,0.2341283731010495
915.3426140826086,3.769421141167519e-07,9.540289932851238,0.29278751265401365
916.3402892580978,3.178780368229856e-07,9.44399705965469,0.41015821650785356
917.3262958094372,3.194809516680205e-07,9.32766523965824,0.4152722294285655
918.3203180231284,3.609182774755916e-07,9.244729296645914,0.4608835387282094
919.3301036420254,2.639118915055551e-07,9.162375021214602,0.5075108025703866
920.2981261744468,3.1279400878223293e-07,9.023848241141197,0.5802755871237334
921.2991711731256,3.704070292343725e-07,8.892750552109561,0.6197181284196089
922.2824452643124,3.398651273114696e-07,8.65870202241564,0.6824294879334445
923.2929294261749,3.429365672121046e-07,8.475202727242964,0.7079503411321676
924.2909395025698,2.949513706198572e-07,8.257565082475208,0.747254655206501
925.3009990951432,2.7722377196335493e-07,8.125729344131939,0.8204216237953492
926.2930942803796,2.617669127257555e-07,7.82309062194107,0.6913487168421278
927.3179128431068,2.6525774694561505e-07,7.633186992434596,0.7010060738019903
928.287717449768,3.030773794963848e-07,7.327554744361618,0.7430832355165267
929.2652935910656,2.960732353575907e-07,7.093729490549353,0.6781352956356138
930.2796073633236,3.1398624766032255e-07,6.853886795392302,0.619004211479821
931.2649260832336,2.3665943136592859e-07,6.701912629068669,0.42141006266798486
932.2481758550272,2.562776757707413e-07,6.539413015804963,0.47690951721381025
933.2486469254156,2.5541558254298656e-07,6.449876620269861,0.22550771159321623
934.2505299650132,2.762027695484497e-07,6.381873828563194,0.24220591493483404
935.263449585478,2.939397784628462e-07,6.367477140303332,0.10410713497183065
936.2533528285788,2.756005895859558e-07,6.271426203060188,0.030057382475635146
937.235867978222,3.338508108678163e-07,6.323491842058252,0.14081234384431568
938.2147629198112,2.82567042484588e-07,6.375568918563599,0.1465660315253265
939.1714332928988,3.010421242490044e-07,6.420688973525226,0.18267878403228197
940.2037617994724,2.4434594768455784e-07,6.4164123831310755,0.2565191131775558
941.1878171751592,2.868265095959007e-07,6.472737966984372,0.29069877531510446
942.17682061072,2.857762343310168e-07,6.534950299911373,0.4266798387895769
943.1693309951272,2.531955257783816e-07,6.4615369133786364,0.4275287536857222
944.1470550585724,2.762271862324165e-07,6.635447564966139,0.29632420125748726
945.0836994004972,2.543652043532564e-07,6.481267428406787,0.16399352533689462
946.0714097275984,2.8285872021808165e-07,6.580193513177327,0.24216136564643295
947.0800170204202,2.801043013951702e-07,6.375759221210715,0.22639914540305917
948.0808431616396,2.6874919237909537e-07,6.429357055832092,0.12097376047730282
949.0752487213568,2.792018576425619e-07,6.464329148248686,0.03180913333385974
950.0666532250854,2.911816991581025e-07,6.3944263319591315,0.173334049992555
951.05687058899,2.1939003229296635e-07,6.293829094852524,0.11057503978497238
952.0169871460294,2.43030824988235e-07,6.238385632817429,0.11240202138368907
952.9770390599562,2.510886776449669e-07,6.209830388345963,0.1336254348820365
953.955270632886,2.9746975001646253e-07,6.14242807359523,0.21332296506368298
954.9550327449113,2.4793629400000724e-07,6.040449472114656,0.24568415966356932
955.9655516315904,2.403364286640462e-07,5.921820875648393,0.2803548379442885
956.9203613423384,2.308745711413709e-07,5.811645605734018,0.3227549852806497
957.885924670276,2.2672615886920158e-07,5.190543671145886,0.5993719208326667
958.8656996156708,2.7003286542276924e-07,5.4377910626064265,0.562044704609059
959.8857653913868,2.4526493401782895e-07,5.2069913753601424,0.8200988327494448
960.8757484669364,2.820370972482582e-07,5.339526741636532,0.4585104801955702
961.845981650972,3.180203968396083e-07,5.105858067677116,0.4820682240168358
962.8279615095922,2.670561542446175e-07,4.6810453130487915,0.3555434607472413
963.8159180348632,2.485212960996193e-07,4.702856657749829,0.46382774427834655
964.82504829943,2.808062956878805e-07,4.582305739393134,0.415994388604969
965.8275520590512,2.728440374123048e-07,4.372572164135192,0.37298664620600586
966.8245732766932,2.47148268471231e-07,4.290234549154126,0.43989974604516124
967.8095421628032,2.3865326172955986e-07,4.131015758221669,0.28249755968096946
968.7589790337923,2.7661583404677e-07,4.017716128726996,0.25093800486515233
969.775745759628,2.938673503231911e-07,3.952859248641829,0.30710380643793334
970.7595117132812,2.90367288384125e-07,3.812350191417087,0.2299791629942489
971.7995614490754,2.657004408392474e-07,3.7796769877210714,0.20184002824286798
972.7926777029847,3.110493308890149e-07,3.6199597362893847,0.11989358112748791
973.7930196663826,2.4452732159152684e-07,3.559895159204629,0.06052719258563075
974.7635264328858,2.744591406812628e-07,3.56872972546514,0.03648569594013512
975.7579959447816,3.211592656368344e-07,3.5360229805091787,0.010193184910390682
976.759500503014,3.6543492774018804e-07,3.4991047256602688,0.03397383666656085
977.7701457563454,3.142860387765995e-07,3.486215397587826,0.07356986493518486
978.757214813778,3.129869926029368e-07,3.5023341911106427,0.08656328999692064
979.8068943033768,3.0943698554630604e-07,3.528614776219199,0.13976369376677492
980.8110814713708,3.412418458825724e-07,3.521790636061469,0.1566594913617325
981.7963382615574,4.1576607357142523e-07,3.5497479712926,0.15464828078295342
982.8233833448896,4.349352457896158e-07,3.542932706542191,0.1522833450188687
983.8401019117003,4.226667578878748e-07,3.5088694941718725,0.14025496337976281
984.8343512895572,4.4985425448306077e-07,3.5130717743859328,0.11772757249774574
985.83756684859,5.154324188768614e-07,3.4440639471895707,0.1415309876156284
986.8627119402194,5.142905786838841e-07,3.4383374203006234,0.12575882060941254
987.8757000713548,5.213543393083703e-07,3.430996298345977,0.13790410608687048
988.8593734188958,5.211425324322728e-07,3.3851309787917425,0.1046523984084537
989.8692777403242,5.323087076689721e-07,3.360688571834409,0.11197234644504049
990.9048162328208,5.955034654514162e-07,3.348926853432829,0.0895742460488488
991.9098912614418,6.500351926804145e-07,3.3057206870909326,0.08817110506330532
992.9390042280636,5.943034283028149e-07,3.292504204874026,0.10443225490553482
993.957217719914,5.264671322037966e-07,3.2499654950995835,0.09629894795658281
994.9565086043727,5.891391124424374e-07,3.1903054471851937,0.10335759165531647
995.975036395297,6.503875576017554e-07,3.151038250409966,0.1178982210145121
996.9860285826668,6.455594942090109e-07,3.1124940954975457,0.1250886084920933
998.0142753503036,6.31142230081971e-07,3.0760502155413803,0.15514464101481917
999.0217059567397,5.94506737175432e-07,2.9846850403374816,0.16236986752744936
1000.039733182393,6.160083715677431e-07,2.960492091233185,0.1794049144935193
1001.055120401656,6.500297602789694e-07,2.869703854490927,0.17772165688026625
1002.0811299891428,6.351002700409527e-07,2.804867471589987,0.17544794371158157
1003.076612258291,5.992345487669048e-07,2.715664050571997,0.19054405948363695
1004.103824850525,6.038940594836099e-07,2.686625893074131,0.19369122479419135
1005.0765198141568,6.264706143569911e-07,2.6164154363145147,0.212974805395834
1006.077984022122,6.358416226144392e-07,2.525752802453198,0.22305729264707924
1007.0655831312704,5.864826789173659e-07,2.4409659341702232,0.21013874590423073
1008.1196819382114,5.481025343766732e-07,2.3311153702334533,0.2268711838798521
1009.066693742986,5.519772009647871e-07,2.243099745003688,0.23600330620511945
1010.075103892822,5.974165688655748e-07,2.1226219685509173,0.2396608919628944
1011.0680938528496,4.788167093805174e-07,2.055782249753299,0.24360113447033988
1012.088587830459,5.052398982132657e-07,1.969204559513188,0.23028458086751402
1013.0652963676324,4.747687295008214e-07,1.9308190951870359,0.21487104556869457
1014.0440116919334,5.149640976781864e-07,1.8151162827802763,0.16655799466304302
1015.0456911360244,5.118375828627148e-07,1.7608462661300963,0.13890460178484068
1016.0472362260376,4.736077734661597e-07,1.6997761648978982,0.10285996055011551
1017.0262089314856,4.517546562906848e-07,1.6309566298746312,0.07826783184473521
1018.0368890320538,4.795083086167864e-07,1.5779052513771978,0.04635322418141435
1019.067387096315,4.6329787377041706e-07,1.5687789465559625,0.013513914853864868
1020.0131850153772,4.4571103419833115e-07,1.5387221361957704,0.0434143046811659
1021.0106029494096,4.207052905741644e-07,1.5291743714321397,0.06819479558913344
1022.0078819429384,4.792701542779667e-07,1.5324466255075144,0.08121687237442332
1023.0224806545448,3.904563627130746e-07,1.5054422286536537,0.058099698320958404
1024.0151497800434,3.998226969512077e-07,1.5048746008620775,0.0714091471947212
1024.9855116413205,4.624428803389033e-07,1.4590755931540633,0.08540382991065883
1026.025269565309,4.26447684261585e-07,1.4433797042934786,0.0789384296745191
1027.0078734876795,4.019077682206145e-07,1.4424678861832907,0.08592670377282993
1027.992488570494,3.740271499767504e-07,1.448737966579529,0.08284367920069129
1028.9817409764285,3.889816313661283e-07,1.4141958696253845,0.06375498994446353
1030.0019909906373,4.094336746919613e-07,1.4229791239812384,0.07856565897437037
1030.9599001907904,3.804498646943936e-07,1.3969758886900792,0.08694828692376047
1031.93059527728,4.096019826019346e-07,1.3821054439056206,0.02536130094196629
1032.9422373858392,3.549438365025013e-07,1.377635298598616,0.05839188467601198
1033.9526671905594,3.678385969950231e-07,1.3372343688095223,0.06965554715032053
1034.9306023990189,3.6560097454247513e-07,1.347725395839026,0.04640114071262256
1035.905809749548,3.686276718515398e-07,1.3367636204123017,0.05231559337711753
1036.9320323646812,3.425973203260056e-07,1.3103748777633097,0.056231997583791146
1037.9265307611772,3.405741730439618e-07,1.2663147791496188,0.08017831871280051
1038.8740403015968,3.185884893570424e-07,1.2394605884448116,0.06165265704836951
1039.8733124334008,3.470306660961141e-07,1.2145414977388296,0.03691707151790948
1040.8624147412188,3.416589998335931e-07,1.206260178274012,0.06444180770649235
1041.8569447715174,2.790021760354979e-07,1.1631383764266932,0.10605333498537121
1042.8661911536335,2.707893798887944e-07,1.1478792959221016,0.0705902642626758
1043.8258864183772,2.903066252626345e-07,1.1005246526698744,0.09173240808781671
1044.804567837136,3.051653851554206e-07,1.0714407238981967,0.10005842956795358
1045.776740084709,2.965905372096055e-07,1.0375219825110829,0.07216972807821459
1046.8009458163167,2.597141544626334e-07,0.9840418874038538,0.10533149638671098
1047.747811984212,2.778485952186958e-07,0.9246928382531333,0.09983217489005693
1048.734757899899,2.7201136835820774e-07,0.8637992872506018,0.13456714709458353
1049.7210412162574,2.652315163061252e-07,0.8318395942482378,0.11702731418969159
1050.7640911782885,2.491704661301533e-07,0.7264779980802931,0.10135392820592808
1051.7017701337695,3.03604959792275e-07,0.7229620918566525,0.1002299445606386
1052.6913713648655,2.775418827576767e-07,0.7086337635154242,0.10363691076066747
1053.7104935221805,2.6329664725363337e-07,0.6554279485196969,0.08005712178744342
1054.727695357892,2.6784194716510855e-07,0.6372201199216158,0.08091277261275755
1055.6644432525895,2.942553609839664e-07,0.604716711263911,0.06741514515906408
1056.671804380337,3.341609648760221e-07,0.5703703786434385,0.04307380927922422
1057.679359359644,2.6218263457936345e-07,0.5476195055187186,0.06700498910212398
1058.65947633695,2.568399859487917e-07,0.5292669982302841,0.043727371083761735
1059.6475255670812,2.803951862373455e-07,0.5011421354004876,0.05789305888564617
1060.633359666863,3.031625424756004e-07,0.4921378033906234,0.04722913937343113
