,Wavelength,Throughput
398,598,2.50346e-09
399,599,2.94452e-09
400,600,4.01123e-09
401,601,3.9351e-09
402,602,2.87271e-09
403,603,5.18617e-10
404,604,1.38297e-08
405,605,8.50579e-09
406,606,1.41953e-09
407,607,1.41876e-08
408,608,3.7958e-10
409,609,6.61042e-10
410,610,1.56456e-10
411,611,5.09077e-09
412,612,1.44207e-08
413,613,2.52491e-09
414,614,1.36359e-09
415,615,8.56718e-09
416,616,2.10797e-10
417,617,6.81197e-09
418,618,1.50032e-08
419,619,1.17893e-08
420,620,1.30916e-08
421,621,1.35206e-10
422,622,1.00979e-08
423,623,1.09454e-09
424,624,2.00684e-08
425,625,3.11087e-09
426,626,1.50208e-09
427,627,1.64741e-09
428,628,1.64366e-08
429,629,1.08027e-08
430,630,1.23736e-09
431,631,8.33084e-09
432,632,2.3279e-09
433,633,1.09318e-08
434,634,2.74516e-09
435,635,3.46998e-10
436,636,5.06001e-09
437,637,1.94692e-08
438,638,5.88387e-09
439,639,1.22513e-09
440,640,1.68661e-09
441,641,8.6937e-09
442,642,3.76321e-09
443,643,2.49691e-10
444,644,1.48169e-08
445,645,3.76426e-09
446,646,3.67836e-09
447,647,9.4776e-09
448,648,1.00407e-08
449,649,2.36831e-09
450,650,2.77228e-09
451,651,1.21178e-08
452,652,1.0044e-08
453,653,7.8806e-09
454,654,3.33852e-09
455,655,4.81499e-09
456,656,1.06224e-08
457,657,1.4311e-08
458,658,6.01308e-10
459,659,1.3048e-08
460,660,7.1253e-09
461,661,1.41679e-08
462,662,6.8277e-09
463,663,1.06818e-08
464,664,2.61033e-09
465,665,4.15327e-09
466,666,2.87021e-08
467,667,5.88799e-09
468,668,2.13877e-08
469,669,2.17193e-08
470,670,3.76105e-08
471,671,5.25421e-08
472,672,7.29997e-08
473,673,9.98129e-08
474,674,1.10319e-07
475,675,1.76143e-07
476,676,2.08701e-07
477,677,3.08066e-07
478,678,3.90407e-07
479,679,4.91767e-07
480,680,5.86518e-07
481,681,7.30428e-07
482,682,8.022e-07
483,683,9.20275e-07
484,684,9.90142e-07
485,685,1.05433e-06
486,686,1.12915e-06
487,687,1.20452e-06
488,688,1.217e-06
489,689,1.3026e-06
490,690,1.32299e-06
491,691,1.38962e-06
492,692,1.4534e-06
493,693,1.49842e-06
494,694,1.5372e-06
495,695,1.64244e-06
496,696,1.75636e-06
497,697,1.88331e-06
498,698,1.94879e-06
499,699,2.10377e-06
500,700,2.21586e-06
501,701,2.41691e-06
502,702,2.66156e-06
503,703,2.84984e-06
504,704,3.15682e-06
505,705,3.32482e-06
506,706,3.56335e-06
507,707,3.61168e-06
508,708,3.59181e-06
509,709,3.44941e-06
510,710,3.23286e-06
511,711,2.93103e-06
512,712,2.68508e-06
513,713,2.40749e-06
514,714,2.13751e-06
515,715,2.03054e-06
516,716,1.82176e-06
517,717,1.67423e-06
518,718,1.51655e-06
519,719,1.40794e-06
520,720,1.32334e-06
521,721,1.32011e-06
522,722,1.3014e-06
523,723,1.28299e-06
524,724,1.32733e-06
525,725,1.36612e-06
526,726,1.43076e-06
527,727,1.57541e-06
528,728,1.73573e-06
529,729,1.96574e-06
530,730,2.07157e-06
531,731,2.15524e-06
532,732,2.10441e-06
533,733,2.05349e-06
534,734,1.79403e-06
535,735,1.42926e-06
536,736,1.097e-06
537,737,8.86395e-07
538,738,6.68561e-07
539,739,5.05499e-07
540,740,4.18174e-07
541,741,3.27161e-07
542,742,3.07153e-07
543,743,2.25708e-07
544,744,2.19848e-07
545,745,2.03014e-07
546,746,2.09533e-07
547,747,1.68199e-07
548,748,1.90402e-07
549,749,2.25753e-07
550,750,2.57931e-07
551,751,3.11404e-07
552,752,4.58112e-07
553,753,6.88599e-07
554,754,9.87152e-07
555,755,9.66681e-07
556,756,6.03471e-07
557,757,2.98926e-07
558,758,1.3892e-07
559,759,6.25193e-08
560,760,2.69917e-08
561,761,2.40432e-08
562,762,1.38867e-08
563,763,3.84707e-09
564,764,2.5136e-08
565,765,2.66929e-08
566,766,3.89199e-09
567,767,1.03921e-08
568,768,9.00431e-09
569,769,1.68311e-08
570,770,1.25333e-08
571,771,1.97886e-09
572,772,1.4107e-08
573,773,1.55526e-08
574,774,2.1503e-08
575,775,4.66886e-11
576,776,3.33711e-09
577,777,4.48485e-09
578,778,1.47044e-08
579,779,1.02624e-08
580,780,2.34613e-08
581,781,4.72328e-09
582,782,2.94185e-08
583,783,1.29895e-08
584,784,1.21539e-08
585,785,3.0634e-09
586,786,2.04447e-08
587,787,4.86253e-10
588,788,2.58532e-09
589,789,1.30268e-08
590,790,1.36152e-08
591,791,8.29839e-09
592,792,5.86568e-09
593,793,1.11502e-08
594,794,2.86117e-08
595,795,1.22e-08
596,796,3.94143e-08
597,797,6.31842e-09
598,798,5.25452e-09
599,799,3.45354e-08
600,800,4.63499e-08
601,801,1.29389e-08
602,802,2.26089e-08
603,803,6.70957e-08
604,804,1.01475e-07
605,805,2.33941e-09
606,806,7.02979e-08
607,807,8.54153e-08
608,808,1.22951e-07
609,809,1.31703e-07
610,810,1.77725e-08
611,811,4.66183e-08
612,812,1.33844e-07
613,813,1.97441e-08
614,814,6.24505e-08
615,815,2.62852e-08
616,816,3.86576e-08
617,817,1.81331e-09
618,818,9.52014e-08
619,819,1.03717e-07
620,820,4.0311e-08
621,821,3.7321e-08
622,822,5.18259e-08
623,823,2.46648e-09
624,824,6.26274e-08
625,825,1.09292e-07
626,826,1.52228e-08
627,827,1.04861e-07
628,828,9.45634e-09
629,829,1.7127e-07
630,830,9.12626e-08
631,831,3.23561e-08
632,832,2.63416e-08
633,833,9.3885e-09
634,834,5.49359e-08
635,835,7.19396e-08
636,836,4.45436e-08
637,837,5.50488e-08
638,838,7.60985e-09
639,839,6.98996e-08
640,840,3.83294e-08
641,841,9.98684e-09
642,842,4.8678e-08
643,843,2.70291e-08
644,844,6.02113e-09
645,845,4.32089e-08
646,846,9.75284e-09
647,847,1.02585e-08
648,848,3.00892e-08
649,849,1.96818e-08
650,850,7.90572e-09
651,851,1.10373e-07
652,852,3.00924e-08
653,853,3.1072e-08
654,854,4.09457e-08
655,855,3.33928e-10
656,856,5.45253e-09
657,857,1.20773e-08
658,858,3.79041e-08
659,859,9.53967e-08
660,860,4.26675e-08
661,861,2.35824e-08
662,862,7.00387e-08
663,863,5.84612e-08
664,864,8.4861e-09
665,865,9.73938e-08
666,866,7.32439e-09
667,867,4.90332e-08
668,868,8.01628e-10
669,869,3.53181e-09
670,870,1.70289e-08
671,871,7.59758e-08
672,872,4.46349e-10
673,873,4.71943e-08
674,874,1.74098e-09
675,875,4.60089e-09
676,876,8.63813e-09
677,877,8.7122e-09
678,878,4.13976e-08
679,879,2.19899e-08
680,880,4.2601e-08
681,881,4.45539e-09
682,882,7.26892e-09
683,883,8.80894e-08
684,884,3.70068e-08
685,885,2.46753e-08
686,886,7.16819e-09
687,887,7.91674e-08
688,888,9.00802e-08
689,889,2.94348e-08
690,890,5.24743e-08
691,891,6.8504e-08
692,892,5.02316e-08
693,893,3.42343e-08
694,894,2.07856e-08
695,895,5.71339e-09
696,896,6.97503e-08
697,897,3.41461e-08
698,898,6.18481e-10
699,899,1.1498e-08
700,900,5.28107e-08
701,901,2.90286e-08
702,902,1.30902e-08
703,903,9.65055e-08
704,904,2.18638e-08
705,905,4.35888e-09
706,906,1.51544e-08
707,907,1.04756e-08
708,908,2.09071e-08
709,909,5.216e-09
710,910,2.80802e-08
711,911,2.02196e-08
712,912,4.92142e-11
713,913,5.51799e-08
714,914,6.74511e-08
715,915,3.57948e-09
716,916,1.77245e-08
717,917,9.50306e-08
718,918,1.08639e-07
719,919,1.10793e-09
720,920,7.65584e-08
721,921,2.07665e-08
722,922,1.02962e-08
723,923,7.62831e-09
724,924,8.19249e-09
725,925,7.10263e-08
726,926,1.06637e-07
727,927,4.66148e-08
728,928,1.86873e-08
729,929,4.37266e-08
730,930,2.80581e-09
731,931,4.28335e-08
732,932,3.17931e-08
733,933,3.71731e-08
734,934,1.82811e-08
735,935,1.11618e-08
736,936,1.24887e-09
737,937,4.19494e-09
738,938,6.7367e-08
739,939,4.87962e-08
