,Wavelength,Throughput
1041,1241,0.747811
1042,1242,0.838101
1043,1243,0.900947
1044,1244,0.923731
1045,1245,0.894125
1046,1246,0.829303
1047,1247,0.739384
1048,1248,0.647597
1049,1249,0.562051
1050,1250,0.486075
